policy,split,question_id,gold_answer,predicted_answer,correct,final_majority_answer,final_correct,stopping_stage,maximum_stage,attempts_used,attempts_saved,stopped_early,policy_triggered,incorrect_early_stop,protected_from_regression,top_vote_share,vote_margin,answer_entropy,unanimous,consecutive_agreement,tokens_used,maximum_tokens,tokens_saved,token_savings_rate
fixed_3,train,train_0017,223,223.0,True,223.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,925.0,1205.0,280.0,0.23236514522821577
fixed_3,train,train_0018,360000,360000.0,True,360000.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,546.0,787.0,241.0,0.3062261753494282
fixed_3,train,train_0019,20,20.0,True,20.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,572.0,746.0,174.0,0.23324396782841822
fixed_3,train,train_0020,56,56.0,True,56.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,830.0,1121.0,291.0,0.25958965209634255
fixed_3,train,train_0021,1,1.0,True,1.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,656.0,880.0,224.0,0.2545454545454545
fixed_3,train,train_0022,13,13.0,True,13.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,493.0,671.0,178.0,0.26527570789865873
fixed_3,train,train_0023,175,175.0,True,175.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,392.0,527.0,135.0,0.25616698292220114
fixed_3,train,train_0024,15,15.0,True,15.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,463.0,574.0,111.0,0.19337979094076654
fixed_3,train,train_0025,28,28.0,True,28.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,353.0,481.0,128.0,0.2661122661122661
fixed_3,train,train_0026,9,9.0,True,9.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,402.0,528.0,126.0,0.23863636363636365
fixed_3,train,train_0027,5217,5217.0,True,5217.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,464.0,599.0,135.0,0.22537562604340566
fixed_3,train,train_0028,3,3.0,True,3.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,425.0,576.0,151.0,0.2621527777777778
fixed_3,train,train_0029,9,9.0,True,9.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,1134.0,1574.0,440.0,0.2795425667090216
fixed_3,train,train_0030,8,8.0,True,8.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,444.0,587.0,143.0,0.24361158432708688
fixed_3,train,train_0031,201,201.0,True,201.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,351.0,459.0,108.0,0.23529411764705882
fixed_3,train,train_0032,390,390.0,True,390.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,521.0,712.0,191.0,0.26825842696629215
fixed_3,train,train_0033,33,33.0,True,33.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,380.0,541.0,161.0,0.2975970425138632
fixed_3,train,train_0034,550,550.0,True,550.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,512.0,675.0,163.0,0.2414814814814815
fixed_3,train,train_0035,22,22.0,True,22.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,498.0,677.0,179.0,0.26440177252584934
fixed_3,train,train_0036,175,175.0,True,175.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,771.0,1006.0,235.0,0.23359840954274355
fixed_3,train,train_0037,40,40.0,True,40.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,621.0,830.0,209.0,0.25180722891566265
fixed_3,train,train_0038,5,5.0,True,5.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,476.0,609.0,133.0,0.21839080459770116
fixed_3,train,train_0039,82,82.0,True,82.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,1262.0,1557.0,295.0,0.1894669235709698
fixed_3,train,train_0040,22,22.0,True,22.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,751.0,953.0,202.0,0.21196222455403987
fixed_3,train,train_0041,94000,94000.0,True,94000.0,True,3,4,3,1,True,True,False,False,0.6666666666666666,0.3333333333333333,0.9182958340544896,False,1,755.0,964.0,209.0,0.21680497925311204
fixed_3,train,train_0042,200,200.0,True,200.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,728.0,952.0,224.0,0.23529411764705882
fixed_3,train,train_0043,70,70.0,True,70.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,619.0,836.0,217.0,0.2595693779904306
fixed_3,train,train_0044,32,32.0,True,32.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,529.0,664.0,135.0,0.2033132530120482
fixed_3,train,train_0045,574,574.0,True,574.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,346.0,498.0,152.0,0.30522088353413657
fixed_3,train,train_0046,6,6.0,True,6.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,412.0,521.0,109.0,0.2092130518234165
fixed_3,train,train_0047,12,12.0,True,12.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,447.0,563.0,116.0,0.20603907637655416
fixed_3,train,train_0048,3,3.0,True,3.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,330.0,448.0,118.0,0.26339285714285715
fixed_3,train,train_0049,370,370.0,True,370.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,1197.0,1660.0,463.0,0.2789156626506024
fixed_3,train,train_0050,8,8.0,True,8.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,504.0,666.0,162.0,0.24324324324324326
fixed_3,train,train_0051,23,40.5,False,40.5,False,3,4,3,1,True,True,False,False,0.6666666666666666,0.3333333333333333,0.9182958340544896,False,1,1431.0,1864.0,433.0,0.2322961373390558
fixed_3,train,train_0052,14,14.0,True,14.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,656.0,838.0,182.0,0.2171837708830549
fixed_3,train,train_0053,12,12.0,True,12.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,351.0,453.0,102.0,0.2251655629139073
fixed_3,train,train_0054,108,108.0,True,108.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,894.0,1167.0,273.0,0.23393316195372751
fixed_3,train,train_0055,12,12.0,True,12.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,428.0,570.0,142.0,0.24912280701754386
fixed_3,train,train_0056,22,22.0,True,22.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,259.0,338.0,79.0,0.23372781065088757
fixed_3,train,train_0057,32,32.0,True,32.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,520.0,690.0,170.0,0.2463768115942029
fixed_3,train,train_0058,65,65.0,True,65.0,True,3,4,3,1,True,True,False,False,0.6666666666666666,0.3333333333333333,0.9182958340544896,False,2,1222.0,1734.0,512.0,0.2952710495963091
fixed_3,train,train_0059,4,16.0,False,5.0,False,3,4,3,1,True,True,False,False,0.3333333333333333,0.0,1.584962500721156,False,1,1438.0,1950.0,512.0,0.26256410256410256
fixed_3,train,train_0060,36,36.0,True,36.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,385.0,505.0,120.0,0.2376237623762376
fixed_3,train,train_0061,15,15.0,True,15.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,756.0,985.0,229.0,0.23248730964467004
fixed_3,train,train_0062,280,280.0,True,280.0,True,3,4,3,1,True,True,False,False,0.6666666666666666,0.3333333333333333,0.9182958340544896,False,1,1139.0,1387.0,248.0,0.1788031723143475
fixed_3,train,train_0063,87,87.0,True,87.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,711.0,965.0,254.0,0.2632124352331606
fixed_3,train,train_0064,15,0.1,False,0.0,False,3,4,3,1,True,True,False,False,0.3333333333333333,0.0,1.584962500721156,False,1,1536.0,2048.0,512.0,0.25
fixed_3,train,train_0065,28,28.0,True,28.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,1019.0,1365.0,346.0,0.25347985347985347
fixed_3,train,train_0066,32,32.0,True,32.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,594.0,799.0,205.0,0.2565707133917397
fixed_3,train,train_0067,44,44.0,True,44.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,411.0,543.0,132.0,0.2430939226519337
fixed_3,train,train_0068,90,90.0,True,90.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,550.0,660.0,110.0,0.16666666666666666
fixed_3,train,train_0069,260,260.0,True,260.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,404.0,519.0,115.0,0.22157996146435452
fixed_3,train,train_0070,40,40.0,True,40.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,501.0,652.0,151.0,0.23159509202453987
fixed_3,train,train_0071,20,20.0,True,20.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,578.0,767.0,189.0,0.24641460234680573
fixed_3,train,train_0072,1500,1500.0,True,1500.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,450.0,600.0,150.0,0.25
fixed_3,train,train_0073,1600,1600.0,True,1600.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,578.0,688.0,110.0,0.15988372093023256
fixed_3,train,train_0074,900,1200.0,False,1200.0,False,3,4,3,1,True,True,False,False,0.6666666666666666,0.3333333333333333,0.9182958340544896,False,1,769.0,937.0,168.0,0.17929562433297758
fixed_3,train,train_0075,220,220.0,True,220.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,455.0,573.0,118.0,0.20593368237347295
fixed_3,train,train_0076,5,5.0,True,5.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,775.0,1044.0,269.0,0.25766283524904215
fixed_3,train,train_0077,48,48.0,True,48.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,478.0,637.0,159.0,0.24960753532182103
fixed_3,train,train_0078,8,8.0,True,8.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,535.0,689.0,154.0,0.22351233671988388
fixed_3,train,train_0079,840,840.0,True,840.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,409.0,541.0,132.0,0.24399260628465805
fixed_3,train,train_0080,20655,20655.0,True,20655.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,1317.0,1782.0,465.0,0.2609427609427609
fixed_3,train,train_0081,240,240.0,True,240.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,427.0,547.0,120.0,0.21937842778793418
fixed_3,train,train_0082,78,18.0,False,18.0,False,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,682.0,889.0,207.0,0.23284589426321708
fixed_3,train,train_0083,2160,2160.0,True,2160.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,521.0,708.0,187.0,0.2641242937853107
fixed_3,train,train_0084,5,5.0,True,5.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,807.0,1013.0,206.0,0.2033563672260612
fixed_3,train,train_0085,85,85.0,True,85.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,732.0,1044.0,312.0,0.2988505747126437
fixed_3,train,train_0086,37,37.0,True,37.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,308.0,413.0,105.0,0.2542372881355932
fixed_3,train,train_0087,6,6.0,True,6.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,360.0,478.0,118.0,0.24686192468619247
fixed_3,train,train_0088,15,15.0,True,15.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,629.0,796.0,167.0,0.20979899497487436
fixed_3,train,train_0089,30,30.0,True,30.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,344.0,469.0,125.0,0.26652452025586354
fixed_3,train,train_0090,240,240.0,True,240.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,482.0,632.0,150.0,0.23734177215189872
fixed_3,train,train_0091,750,750.0,True,750.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,334.0,492.0,158.0,0.32113821138211385
fixed_3,train,train_0092,565,565.0,True,565.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,728.0,977.0,249.0,0.2548618219037871
fixed_3,train,train_0093,4500,4500.0,True,4500.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,558.0,755.0,197.0,0.2609271523178808
fixed_3,train,train_0094,96,96.0,True,96.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,522.0,663.0,141.0,0.21266968325791855
fixed_3,train,train_0095,45,45.0,True,45.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,844.0,1073.0,229.0,0.21342031686859272
fixed_3,train,train_0096,16,16.0,True,16.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,437.0,555.0,118.0,0.2126126126126126
fixed_3,train,train_0097,50,50.0,True,50.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,333.0,445.0,112.0,0.251685393258427
fixed_3,train,train_0098,95,95.0,True,95.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,783.0,1033.0,250.0,0.2420135527589545
fixed_3,train,train_0099,150,150.0,True,150.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,576.0,816.0,240.0,0.29411764705882354
fixed_3,validation,validation_0000,5,5.0,True,5.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,391.0,494.0,103.0,0.20850202429149797
fixed_3,validation,validation_0001,400,480.0,False,480.0,False,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,834.0,1186.0,352.0,0.29679595278246207
fixed_3,validation,validation_0002,75,75.0,True,75.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,441.0,563.0,122.0,0.216696269982238
fixed_3,validation,validation_0003,240,240.0,True,240.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,583.0,831.0,248.0,0.29843561973525873
fixed_3,validation,validation_0004,10,10.0,True,10.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,364.0,468.0,104.0,0.2222222222222222
fixed_3,validation,validation_0005,5,5.0,True,5.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,641.0,816.0,175.0,0.21446078431372548
fixed_3,validation,validation_0006,15400,14000.0,False,14000.0,False,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,536.0,722.0,186.0,0.25761772853185594
fixed_3,validation,validation_0007,8,8.0,True,8.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,331.0,473.0,142.0,0.30021141649048627
fixed_3,validation,validation_0008,146,146.0,True,146.0,True,3,4,3,1,True,True,False,False,0.6666666666666666,0.3333333333333333,0.9182958340544896,False,2,1450.0,1884.0,434.0,0.23036093418259024
fixed_3,validation,validation_0009,48,48.0,True,48.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,814.0,1080.0,266.0,0.2462962962962963
fixed_3,validation,validation_0010,35,35.0,True,35.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,455.0,693.0,238.0,0.3434343434343434
fixed_3,validation,validation_0011,8,8.0,True,8.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,470.0,627.0,157.0,0.2503987240829346
fixed_3,validation,validation_0012,35,35.0,True,35.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,688.0,905.0,217.0,0.23977900552486187
fixed_3,validation,validation_0013,33,33.0,True,33.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,450.0,627.0,177.0,0.2822966507177033
fixed_3,validation,validation_0014,120,120.0,True,120.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,826.0,1134.0,308.0,0.2716049382716049
fixed_3,validation,validation_0015,20,20.0,True,20.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,740.0,975.0,235.0,0.24102564102564103
fixed_3,validation,validation_0016,300,300.0,True,300.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,585.0,794.0,209.0,0.26322418136020154
fixed_3,validation,validation_0017,30,30.0,True,30.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,452.0,612.0,160.0,0.26143790849673204
fixed_3,validation,validation_0018,16,16.0,True,16.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,658.0,930.0,272.0,0.2924731182795699
fixed_3,validation,validation_0019,12000,12000.0,True,12000.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,684.0,892.0,208.0,0.23318385650224216
fixed_3,validation,validation_0020,19,19.0,True,19.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,584.0,825.0,241.0,0.2921212121212121
fixed_3,validation,validation_0021,20,20.0,True,20.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,480.0,624.0,144.0,0.23076923076923078
fixed_3,validation,validation_0022,8100,8100.0,True,8100.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,841.0,1050.0,209.0,0.19904761904761906
fixed_3,validation,validation_0023,55,55.0,True,55.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,751.0,932.0,181.0,0.194206008583691
fixed_3,validation,validation_0024,2100,2100.0,True,2100.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,851.0,1235.0,384.0,0.31093117408906884
fixed_3,validation,validation_0025,43,43.0,True,43.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,652.0,912.0,260.0,0.2850877192982456
fixed_3,validation,validation_0026,150,150.0,True,150.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,597.0,772.0,175.0,0.2266839378238342
fixed_3,validation,validation_0027,24,24.0,True,24.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,263.0,388.0,125.0,0.32216494845360827
fixed_3,validation,validation_0028,48,48.0,True,48.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,684.0,942.0,258.0,0.27388535031847133
fixed_3,validation,validation_0029,210,210.0,True,210.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,850.0,1133.0,283.0,0.2497793468667255
fixed_3,validation,validation_0030,48,48.0,True,48.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,962.0,1180.0,218.0,0.1847457627118644
fixed_3,validation,validation_0031,60,60.0,True,60.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,445.0,563.0,118.0,0.20959147424511546
fixed_3,validation,validation_0032,5,5.0,True,5.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,795.0,993.0,198.0,0.19939577039274925
fixed_3,validation,validation_0033,10,10.0,True,10.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,976.0,1313.0,337.0,0.25666412795125665
fixed_3,validation,validation_0034,290,290.0,True,290.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,615.0,846.0,231.0,0.2730496453900709
fixed_3,validation,validation_0035,38,38.0,True,38.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,744.0,996.0,252.0,0.25301204819277107
fixed_3,validation,validation_0036,4,4.0,True,4.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,430.0,566.0,136.0,0.24028268551236748
fixed_3,validation,validation_0037,800,800.0,True,800.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,1123.0,1507.0,384.0,0.25481088254810885
fixed_3,validation,validation_0038,10,10.0,True,10.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,679.0,881.0,202.0,0.2292849035187287
fixed_3,validation,validation_0039,220,217.0,False,217.0,False,3,4,3,1,True,True,False,False,0.6666666666666666,0.3333333333333333,0.9182958340544896,False,2,1174.0,1559.0,385.0,0.24695317511225146
fixed_3,validation,validation_0040,220,220.0,True,220.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,521.0,678.0,157.0,0.23156342182890854
fixed_3,validation,validation_0041,72,72.0,True,72.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,507.0,693.0,186.0,0.2683982683982684
fixed_3,validation,validation_0042,67,67.0,True,67.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,699.0,925.0,226.0,0.24432432432432433
fixed_3,validation,validation_0043,81,81.0,True,81.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,542.0,734.0,192.0,0.2615803814713896
fixed_3,validation,validation_0044,3,3.0,True,3.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,1150.0,1524.0,374.0,0.24540682414698162
fixed_3,validation,validation_0045,7,7.0,True,7.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,398.0,527.0,129.0,0.24478178368121442
fixed_3,validation,validation_0046,3,3.0,True,3.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,572.0,760.0,188.0,0.24736842105263157
fixed_3,validation,validation_0047,36,36.0,True,36.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,381.0,514.0,133.0,0.2587548638132296
fixed_3,validation,validation_0048,162,162.0,True,162.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,482.0,630.0,148.0,0.23492063492063492
fixed_3,validation,validation_0049,2600,2600.0,True,2600.0,True,3,4,3,1,True,True,False,False,1.0,1.0,0.0,True,3,453.0,617.0,164.0,0.26580226904376014
fixed_4,train,train_0000,108,108.0,True,108.0,True,4,4,4,0,False,True,False,False,1.0,1.0,0.0,True,4,694.0,694.0,0.0,0.0
fixed_4,train,train_0001,24,24.0,True,24.0,True,4,4,4,0,False,True,False,False,1.0,1.0,0.0,True,4,944.0,944.0,0.0,0.0
fixed_4,train,train_0002,18,18.0,True,18.0,True,4,4,4,0,False,True,False,False,1.0,1.0,0.0,True,4,718.0,718.0,0.0,0.0
fixed_4,train,train_0003,114,114.0,True,114.0,True,4,4,4,0,False,True,False,False,1.0,1.0,0.0,True,4,674.0,674.0,0.0,0.0
fixed_4,train,train_0004,66,66.0,True,66.0,True,4,4,4,0,False,True,False,False,1.0,1.0,0.0,True,4,1308.0,1308.0,0.0,0.0
fixed_4,train,train_0005,1350,1350.0,True,1350.0,True,4,4,4,0,False,True,False,False,1.0,1.0,0.0,True,4,461.0,461.0,0.0,0.0
fixed_4,train,train_0006,1350,1350.0,True,1350.0,True,4,4,4,0,False,True,False,False,0.75,0.5,0.8112781244591328,False,3,657.0,657.0,0.0,0.0
fixed_4,train,train_0007,40,40.0,True,40.0,True,4,4,4,0,False,True,False,False,1.0,1.0,0.0,True,4,401.0,401.0,0.0,0.0
fixed_4,train,train_0008,1000,1000.0,True,1000.0,True,4,4,4,0,False,True,False,False,1.0,1.0,0.0,True,4,892.0,892.0,0.0,0.0
fixed_4,train,train_0009,9500,12000.0,False,12000.0,False,4,4,4,0,False,True,False,False,0.75,0.5,0.8112781244591328,False,3,643.0,643.0,0.0,0.0
fixed_4,train,train_0010,3450,3450.0,True,3450.0,True,4,4,4,0,False,True,False,False,1.0,1.0,0.0,True,4,514.0,514.0,0.0,0.0
fixed_4,train,train_0011,800,800.0,True,800.0,True,4,4,4,0,False,True,False,False,0.75,0.5,0.8112781244591328,False,2,1048.0,1048.0,0.0,0.0
fixed_4,train,train_0012,7,7.0,True,7.0,True,4,4,4,0,False,True,False,False,1.0,1.0,0.0,True,4,848.0,848.0,0.0,0.0
fixed_4,train,train_0013,26,26.0,True,26.0,True,4,4,4,0,False,True,False,False,1.0,1.0,0.0,True,4,551.0,551.0,0.0,0.0
fixed_4,train,train_0014,810,810.0,True,810.0,True,4,4,4,0,False,True,False,False,0.75,0.5,0.8112781244591328,False,2,1408.0,1408.0,0.0,0.0
fixed_4,train,train_0015,56,56.0,True,56.0,True,4,4,4,0,False,True,False,False,1.0,1.0,0.0,True,4,1031.0,1031.0,0.0,0.0
fixed_4,train,train_0016,70,70.0,True,70.0,True,4,4,4,0,False,True,False,False,1.0,1.0,0.0,True,4,898.0,898.0,0.0,0.0
fixed_4,train,train_0017,223,223.0,True,223.0,True,4,4,4,0,False,True,False,False,1.0,1.0,0.0,True,4,1205.0,1205.0,0.0,0.0
fixed_4,train,train_0018,360000,360000.0,True,360000.0,True,4,4,4,0,False,True,False,False,1.0,1.0,0.0,True,4,787.0,787.0,0.0,0.0
fixed_4,train,train_0019,20,20.0,True,20.0,True,4,4,4,0,False,True,False,False,1.0,1.0,0.0,True,4,746.0,746.0,0.0,0.0
